system:index,cloud_percentage,date_yyyymmdd,ee_image_id,hydrological_year,image_date,image_entry,mgrs_tile,spacecraft,system_index,ee_image_asset
20170411T105029_20170411T105052_T30SXG,0.023547,20170411,20170411T105029_20170411T105052_T30SXG,2016-2017,2017-04-11,2017-04-11 | 20170411T105029_20170411T105052_T30SXG,30SXG,Sentinel-2B,20170411T105029_20170411T105052_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170411T105029_20170411T105052_T30SXG
20170411T105029_20170411T105052_T30SWG,0.728593,20170411,20170411T105029_20170411T105052_T30SWG,2016-2017,2017-04-11,2017-04-11 | 20170411T105029_20170411T105052_T30SWG,30SWG,Sentinel-2B,20170411T105029_20170411T105052_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170411T105029_20170411T105052_T30SWG
20170411T105029_20170411T105052_T30SXF,0.209256,20170411,20170411T105029_20170411T105052_T30SXF,2016-2017,2017-04-11,2017-04-11 | 20170411T105029_20170411T105052_T30SXF,30SXF,Sentinel-2B,20170411T105029_20170411T105052_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170411T105029_20170411T105052_T30SXF
20170411T105029_20170411T105052_T30SWF,1.673405,20170411,20170411T105029_20170411T105052_T30SWF,2016-2017,2017-04-11,2017-04-11 | 20170411T105029_20170411T105052_T30SWF,30SWF,Sentinel-2B,20170411T105029_20170411T105052_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170411T105029_20170411T105052_T30SWF
20170426T105031_20170426T105321_T30SWF,18.9979,20170426,20170426T105031_20170426T105321_T30SWF,2016-2017,2017-04-26,2017-04-26 | 20170426T105031_20170426T105321_T30SWF,30SWF,Sentinel-2A,20170426T105031_20170426T105321_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170426T105031_20170426T105321_T30SWF
20170426T105031_20170426T105321_T30SXF,11.4616,20170426,20170426T105031_20170426T105321_T30SXF,2016-2017,2017-04-26,2017-04-26 | 20170426T105031_20170426T105321_T30SXF,30SXF,Sentinel-2A,20170426T105031_20170426T105321_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170426T105031_20170426T105321_T30SXF
20170506T105031_20170506T105029_T30SXG,0.287673,20170506,20170506T105031_20170506T105029_T30SXG,2016-2017,2017-05-06,2017-05-06 | 20170506T105031_20170506T105029_T30SXG,30SXG,Sentinel-2A,20170506T105031_20170506T105029_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T105029_T30SXG
20170506T105031_20170506T105029_T30SWG,0.418109,20170506,20170506T105031_20170506T105029_T30SWG,2016-2017,2017-05-06,2017-05-06 | 20170506T105031_20170506T105029_T30SWG,30SWG,Sentinel-2A,20170506T105031_20170506T105029_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T105029_T30SWG
20170506T105031_20170506T110053_T30SWF,0.4009,20170506,20170506T105031_20170506T110053_T30SWF,2016-2017,2017-05-06,2017-05-06 | 20170506T105031_20170506T110053_T30SWF,30SWF,Sentinel-2A,20170506T105031_20170506T110053_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T110053_T30SWF
20170506T105031_20170506T105029_T30SXF,0.007068,20170506,20170506T105031_20170506T105029_T30SXF,2016-2017,2017-05-06,2017-05-06 | 20170506T105031_20170506T105029_T30SXF,30SXF,Sentinel-2A,20170506T105031_20170506T105029_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T105029_T30SXF
20170506T105031_20170506T110053_T30SXG,0.025066,20170506,20170506T105031_20170506T110053_T30SXG,2016-2017,2017-05-06,2017-05-06 | 20170506T105031_20170506T110053_T30SXG,30SXG,Sentinel-2A,20170506T105031_20170506T110053_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T110053_T30SXG
20170506T105031_20170506T110053_T30SWG,0.769013,20170506,20170506T105031_20170506T110053_T30SWG,2016-2017,2017-05-06,2017-05-06 | 20170506T105031_20170506T110053_T30SWG,30SWG,Sentinel-2A,20170506T105031_20170506T110053_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T110053_T30SWG
20170506T105031_20170506T105029_T30SWF,1.751,20170506,20170506T105031_20170506T105029_T30SWF,2016-2017,2017-05-06,2017-05-06 | 20170506T105031_20170506T105029_T30SWF,30SWF,Sentinel-2A,20170506T105031_20170506T105029_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T105029_T30SWF
20170506T105031_20170506T110053_T30SXF,0.782882,20170506,20170506T105031_20170506T110053_T30SXF,2016-2017,2017-05-06,2017-05-06 | 20170506T105031_20170506T110053_T30SXF,30SXF,Sentinel-2A,20170506T105031_20170506T110053_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T110053_T30SXF
20170519T105651_20170519T110530_T30SWF,3.863,20170519,20170519T105651_20170519T110530_T30SWF,2016-2017,2017-05-19,2017-05-19 | 20170519T105651_20170519T110530_T30SWF,30SWF,Sentinel-2A,20170519T105651_20170519T110530_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170519T105651_20170519T110530_T30SWF
20170519T105651_20170519T110530_T30SWG,8.4949,20170519,20170519T105651_20170519T110530_T30SWG,2016-2017,2017-05-19,2017-05-19 | 20170519T105651_20170519T110530_T30SWG,30SWG,Sentinel-2A,20170519T105651_20170519T110530_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170519T105651_20170519T110530_T30SWG
20170526T105031_20170526T105518_T30SWF,3.079,20170526,20170526T105031_20170526T105518_T30SWF,2016-2017,2017-05-26,2017-05-26 | 20170526T105031_20170526T105518_T30SWF,30SWF,Sentinel-2A,20170526T105031_20170526T105518_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170526T105031_20170526T105518_T30SWF
20170526T105031_20170526T105518_T30SWG,13.5705,20170526,20170526T105031_20170526T105518_T30SWG,2016-2017,2017-05-26,2017-05-26 | 20170526T105031_20170526T105518_T30SWG,30SWG,Sentinel-2A,20170526T105031_20170526T105518_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170526T105031_20170526T105518_T30SWG
20170526T105031_20170526T105518_T30SXG,2.3754,20170526,20170526T105031_20170526T105518_T30SXG,2016-2017,2017-05-26,2017-05-26 | 20170526T105031_20170526T105518_T30SXG,30SXG,Sentinel-2A,20170526T105031_20170526T105518_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170526T105031_20170526T105518_T30SXG
20170526T105031_20170526T105518_T30SXF,1.090607,20170526,20170526T105031_20170526T105518_T30SXF,2016-2017,2017-05-26,2017-05-26 | 20170526T105031_20170526T105518_T30SXF,30SXF,Sentinel-2A,20170526T105031_20170526T105518_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170526T105031_20170526T105518_T30SXF
20170529T105621_20170529T110523_T30SWF,13.6739,20170529,20170529T105621_20170529T110523_T30SWF,2016-2017,2017-05-29,2017-05-29 | 20170529T105621_20170529T110523_T30SWF,30SWF,Sentinel-2A,20170529T105621_20170529T110523_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170529T105621_20170529T110523_T30SWF
20170529T105621_20170529T110523_T30SWG,8.6571,20170529,20170529T105621_20170529T110523_T30SWG,2016-2017,2017-05-29,2017-05-29 | 20170529T105621_20170529T110523_T30SWG,30SWG,Sentinel-2A,20170529T105621_20170529T110523_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170529T105621_20170529T110523_T30SWG
20170605T105031_20170605T105303_T30SWF,2.543,20170605,20170605T105031_20170605T105303_T30SWF,2016-2017,2017-06-05,2017-06-05 | 20170605T105031_20170605T105303_T30SWF,30SWF,Sentinel-2A,20170605T105031_20170605T105303_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170605T105031_20170605T105303_T30SWF
20170605T105031_20170605T105303_T30SWG,2.0125,20170605,20170605T105031_20170605T105303_T30SWG,2016-2017,2017-06-05,2017-06-05 | 20170605T105031_20170605T105303_T30SWG,30SWG,Sentinel-2A,20170605T105031_20170605T105303_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170605T105031_20170605T105303_T30SWG
20170605T105031_20170605T105303_T30SXF,0.5961,20170605,20170605T105031_20170605T105303_T30SXF,2016-2017,2017-06-05,2017-06-05 | 20170605T105031_20170605T105303_T30SXF,30SXF,Sentinel-2A,20170605T105031_20170605T105303_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170605T105031_20170605T105303_T30SXF
20170605T105031_20170605T105303_T30SXG,1.846742,20170605,20170605T105031_20170605T105303_T30SXG,2016-2017,2017-06-05,2017-06-05 | 20170605T105031_20170605T105303_T30SXG,30SXG,Sentinel-2A,20170605T105031_20170605T105303_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170605T105031_20170605T105303_T30SXG
20170608T105651_20170608T110453_T30SWG,0.019692,20170608,20170608T105651_20170608T110453_T30SWG,2016-2017,2017-06-08,2017-06-08 | 20170608T105651_20170608T110453_T30SWG,30SWG,Sentinel-2A,20170608T105651_20170608T110453_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170608T105651_20170608T110453_T30SWG
20170613T110039_20170613T110834_T30SWG,0.005206,20170613,20170613T110039_20170613T110834_T30SWG,2016-2017,2017-06-13,2017-06-13 | 20170613T110039_20170613T110834_T30SWG,30SWG,Sentinel-2B,20170613T110039_20170613T110834_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170613T110039_20170613T110834_T30SWG
20170613T110039_20170613T110834_T30SWF,1.86822,20170613,20170613T110039_20170613T110834_T30SWF,2016-2017,2017-06-13,2017-06-13 | 20170613T110039_20170613T110834_T30SWF,30SWF,Sentinel-2B,20170613T110039_20170613T110834_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170613T110039_20170613T110834_T30SWF
20170615T105031_20170615T105505_T30SWF,1.9596,20170615,20170615T105031_20170615T105505_T30SWF,2016-2017,2017-06-15,2017-06-15 | 20170615T105031_20170615T105505_T30SWF,30SWF,Sentinel-2A,20170615T105031_20170615T105505_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170615T105031_20170615T105505_T30SWF
20170615T105031_20170615T105505_T30SXG,1.334796,20170615,20170615T105031_20170615T105505_T30SXG,2016-2017,2017-06-15,2017-06-15 | 20170615T105031_20170615T105505_T30SXG,30SXG,Sentinel-2A,20170615T105031_20170615T105505_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170615T105031_20170615T105505_T30SXG
20170618T105621_20170618T110415_T30SWF,0.5575,20170618,20170618T105621_20170618T110415_T30SWF,2016-2017,2017-06-18,2017-06-18 | 20170618T105621_20170618T110415_T30SWF,30SWF,Sentinel-2A,20170618T105621_20170618T110415_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170618T105621_20170618T110415_T30SWF
20170620T105029_20170620T105554_T30SXG,0.087279,20170620,20170620T105029_20170620T105554_T30SXG,2016-2017,2017-06-20,2017-06-20 | 20170620T105029_20170620T105554_T30SXG,30SXG,Sentinel-2B,20170620T105029_20170620T105554_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170620T105029_20170620T105554_T30SXG
20170620T105029_20170620T105554_T30SWG,0.027239,20170620,20170620T105029_20170620T105554_T30SWG,2016-2017,2017-06-20,2017-06-20 | 20170620T105029_20170620T105554_T30SWG,30SWG,Sentinel-2B,20170620T105029_20170620T105554_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170620T105029_20170620T105554_T30SWG
20170620T105029_20170620T105554_T30SWF,0.049512,20170620,20170620T105029_20170620T105554_T30SWF,2016-2017,2017-06-20,2017-06-20 | 20170620T105029_20170620T105554_T30SWF,30SWF,Sentinel-2B,20170620T105029_20170620T105554_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170620T105029_20170620T105554_T30SWF
20170623T110039_20170623T110834_T30SWG,0.026852,20170623,20170623T110039_20170623T110834_T30SWG,2016-2017,2017-06-23,2017-06-23 | 20170623T110039_20170623T110834_T30SWG,30SWG,Sentinel-2B,20170623T110039_20170623T110834_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170623T110039_20170623T110834_T30SWG
20170628T105651_20170628T110445_T30SWG,2.1791,20170628,20170628T105651_20170628T110445_T30SWG,2016-2017,2017-06-28,2017-06-28 | 20170628T105651_20170628T110445_T30SWG,30SWG,Sentinel-2A,20170628T105651_20170628T110445_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170628T105651_20170628T110445_T30SWG
20170628T105651_20170628T110445_T30SWF,0.151471,20170628,20170628T105651_20170628T110445_T30SWF,2016-2017,2017-06-28,2017-06-28 | 20170628T105651_20170628T110445_T30SWF,30SWF,Sentinel-2A,20170628T105651_20170628T110445_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170628T105651_20170628T110445_T30SWF
20170630T105029_20170630T105305_T30SXG,0.392049,20170630,20170630T105029_20170630T105305_T30SXG,2016-2017,2017-06-30,2017-06-30 | 20170630T105029_20170630T105305_T30SXG,30SXG,Sentinel-2B,20170630T105029_20170630T105305_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170630T105029_20170630T105305_T30SXG
20170630T105029_20170630T105305_T30SXF,0.711653,20170630,20170630T105029_20170630T105305_T30SXF,2016-2017,2017-06-30,2017-06-30 | 20170630T105029_20170630T105305_T30SXF,30SXF,Sentinel-2B,20170630T105029_20170630T105305_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170630T105029_20170630T105305_T30SXF
20170630T105029_20170630T105305_T30SWF,0.931086,20170630,20170630T105029_20170630T105305_T30SWF,2016-2017,2017-06-30,2017-06-30 | 20170630T105029_20170630T105305_T30SWF,30SWF,Sentinel-2B,20170630T105029_20170630T105305_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170630T105029_20170630T105305_T30SWF
20170703T105649_20170703T110426_T30SWG,0.012015,20170703,20170703T105649_20170703T110426_T30SWG,2016-2017,2017-07-03,2017-07-03 | 20170703T105649_20170703T110426_T30SWG,30SWG,Sentinel-2B,20170703T105649_20170703T110426_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170703T105649_20170703T110426_T30SWG
20170703T105649_20170703T110426_T30SWF,0.131356,20170703,20170703T105649_20170703T110426_T30SWF,2016-2017,2017-07-03,2017-07-03 | 20170703T105649_20170703T110426_T30SWF,30SWF,Sentinel-2B,20170703T105649_20170703T110426_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170703T105649_20170703T110426_T30SWF
20170705T105031_20170705T105605_T30SXG,17.8926,20170705,20170705T105031_20170705T105605_T30SXG,2016-2017,2017-07-05,2017-07-05 | 20170705T105031_20170705T105605_T30SXG,30SXG,Sentinel-2A,20170705T105031_20170705T105605_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170705T105031_20170705T105605_T30SXG
20170710T105029_20170710T105403_T30SXG,0.088314,20170710,20170710T105029_20170710T105403_T30SXG,2016-2017,2017-07-10,2017-07-10 | 20170710T105029_20170710T105403_T30SXG,30SXG,Sentinel-2B,20170710T105029_20170710T105403_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170710T105029_20170710T105403_T30SXG
20170710T105029_20170710T105403_T30SWG,0.028844,20170710,20170710T105029_20170710T105403_T30SWG,2016-2017,2017-07-10,2017-07-10 | 20170710T105029_20170710T105403_T30SWG,30SWG,Sentinel-2B,20170710T105029_20170710T105403_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170710T105029_20170710T105403_T30SWG
20170710T105029_20170710T105403_T30SXF,0.510712,20170710,20170710T105029_20170710T105403_T30SXF,2016-2017,2017-07-10,2017-07-10 | 20170710T105029_20170710T105403_T30SXF,30SXF,Sentinel-2B,20170710T105029_20170710T105403_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170710T105029_20170710T105403_T30SXF
20170710T105029_20170710T105403_T30SWF,0.227379,20170710,20170710T105029_20170710T105403_T30SWF,2016-2017,2017-07-10,2017-07-10 | 20170710T105029_20170710T105403_T30SWF,30SWF,Sentinel-2B,20170710T105029_20170710T105403_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170710T105029_20170710T105403_T30SWF
20170715T105031_20170715T105244_T30SWG,0.32887,20170715,20170715T105031_20170715T105244_T30SWG,2016-2017,2017-07-15,2017-07-15 | 20170715T105031_20170715T105244_T30SWG,30SWG,Sentinel-2A,20170715T105031_20170715T105244_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170715T105031_20170715T105244_T30SWG
20170718T105651_20170718T110452_T30SWG,0.1266,20170718,20170718T105651_20170718T110452_T30SWG,2016-2017,2017-07-18,2017-07-18 | 20170718T105651_20170718T110452_T30SWG,30SWG,Sentinel-2A,20170718T105651_20170718T110452_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170718T105651_20170718T110452_T30SWG
20170718T105651_20170718T110452_T30SWF,0.108797,20170718,20170718T105651_20170718T110452_T30SWF,2016-2017,2017-07-18,2017-07-18 | 20170718T105651_20170718T110452_T30SWF,30SWF,Sentinel-2A,20170718T105651_20170718T110452_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170718T105651_20170718T110452_T30SWF
20170720T105029_20170720T105641_T30SXG,1.408353,20170720,20170720T105029_20170720T105641_T30SXG,2016-2017,2017-07-20,2017-07-20 | 20170720T105029_20170720T105641_T30SXG,30SXG,Sentinel-2B,20170720T105029_20170720T105641_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170720T105029_20170720T105641_T30SXG
20170720T105029_20170720T105641_T30SWG,1.212379,20170720,20170720T105029_20170720T105641_T30SWG,2016-2017,2017-07-20,2017-07-20 | 20170720T105029_20170720T105641_T30SWG,30SWG,Sentinel-2B,20170720T105029_20170720T105641_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170720T105029_20170720T105641_T30SWG
20170720T105029_20170720T105641_T30SXF,0.002906,20170720,20170720T105029_20170720T105641_T30SXF,2016-2017,2017-07-20,2017-07-20 | 20170720T105029_20170720T105641_T30SXF,30SXF,Sentinel-2B,20170720T105029_20170720T105641_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170720T105029_20170720T105641_T30SXF
20170720T105029_20170720T105641_T30SWF,0.291231,20170720,20170720T105029_20170720T105641_T30SWF,2016-2017,2017-07-20,2017-07-20 | 20170720T105029_20170720T105641_T30SWF,30SWF,Sentinel-2B,20170720T105029_20170720T105641_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170720T105029_20170720T105641_T30SWF
20170725T105031_20170725T105520_T30SWG,0.704981,20170725,20170725T105031_20170725T105520_T30SWG,2016-2017,2017-07-25,2017-07-25 | 20170725T105031_20170725T105520_T30SWG,30SWG,Sentinel-2A,20170725T105031_20170725T105520_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170725T105031_20170725T105520_T30SWG
20170725T105031_20170725T105520_T30SWF,1.773323,20170725,20170725T105031_20170725T105520_T30SWF,2016-2017,2017-07-25,2017-07-25 | 20170725T105031_20170725T105520_T30SWF,30SWF,Sentinel-2A,20170725T105031_20170725T105520_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170725T105031_20170725T105520_T30SWF
20170728T105621_20170728T110406_T30SWG,0.003898,20170728,20170728T105621_20170728T110406_T30SWG,2016-2017,2017-07-28,2017-07-28 | 20170728T105621_20170728T110406_T30SWG,30SWG,Sentinel-2A,20170728T105621_20170728T110406_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170728T105621_20170728T110406_T30SWG
20170728T105621_20170728T110406_T30SWF,1.045057,20170728,20170728T105621_20170728T110406_T30SWF,2016-2017,2017-07-28,2017-07-28 | 20170728T105621_20170728T110406_T30SWF,30SWF,Sentinel-2A,20170728T105621_20170728T110406_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170728T105621_20170728T110406_T30SWF
20170730T105029_20170730T105352_T30SXG,0.085119,20170730,20170730T105029_20170730T105352_T30SXG,2016-2017,2017-07-30,2017-07-30 | 20170730T105029_20170730T105352_T30SXG,30SXG,Sentinel-2B,20170730T105029_20170730T105352_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170730T105029_20170730T105352_T30SXG
20170730T105029_20170730T105352_T30SWG,0.026797,20170730,20170730T105029_20170730T105352_T30SWG,2016-2017,2017-07-30,2017-07-30 | 20170730T105029_20170730T105352_T30SWG,30SWG,Sentinel-2B,20170730T105029_20170730T105352_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170730T105029_20170730T105352_T30SWG
20170730T105029_20170730T105352_T30SXF,0.164505,20170730,20170730T105029_20170730T105352_T30SXF,2016-2017,2017-07-30,2017-07-30 | 20170730T105029_20170730T105352_T30SXF,30SXF,Sentinel-2B,20170730T105029_20170730T105352_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170730T105029_20170730T105352_T30SXF
20170730T105029_20170730T105352_T30SWF,0.011255,20170730,20170730T105029_20170730T105352_T30SWF,2016-2017,2017-07-30,2017-07-30 | 20170730T105029_20170730T105352_T30SWF,30SWF,Sentinel-2B,20170730T105029_20170730T105352_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170730T105029_20170730T105352_T30SWF
20170804T105031_20170804T105328_T30SWF,2.622,20170804,20170804T105031_20170804T105328_T30SWF,2016-2017,2017-08-04,2017-08-04 | 20170804T105031_20170804T105328_T30SWF,30SWF,Sentinel-2A,20170804T105031_20170804T105328_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170804T105031_20170804T105328_T30SWF
20170804T105031_20170804T105328_T30SXF,0.25,20170804,20170804T105031_20170804T105328_T30SXF,2016-2017,2017-08-04,2017-08-04 | 20170804T105031_20170804T105328_T30SXF,30SXF,Sentinel-2A,20170804T105031_20170804T105328_T30SXF,COPERNICUS/S2_SR_HARMONIZED/20170804T105031_20170804T105328_T30SXF
20170804T105031_20170804T105328_T30SXG,2.266983,20170804,20170804T105031_20170804T105328_T30SXG,2016-2017,2017-08-04,2017-08-04 | 20170804T105031_20170804T105328_T30SXG,30SXG,Sentinel-2A,20170804T105031_20170804T105328_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170804T105031_20170804T105328_T30SXG
20170812T105619_20170812T110438_T30SWG,0.005194,20170812,20170812T105619_20170812T110438_T30SWG,2016-2017,2017-08-12,2017-08-12 | 20170812T105619_20170812T110438_T30SWG,30SWG,Sentinel-2B,20170812T105619_20170812T110438_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170812T105619_20170812T110438_T30SWG
20170812T105619_20170812T110438_T30SWF,0.192961,20170812,20170812T105619_20170812T110438_T30SWF,2016-2017,2017-08-12,2017-08-12 | 20170812T105619_20170812T110438_T30SWF,30SWF,Sentinel-2B,20170812T105619_20170812T110438_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170812T105619_20170812T110438_T30SWF
20170814T105031_20170814T105517_T30SWF,11.4119,20170814,20170814T105031_20170814T105517_T30SWF,2016-2017,2017-08-14,2017-08-14 | 20170814T105031_20170814T105517_T30SWF,30SWF,Sentinel-2A,20170814T105031_20170814T105517_T30SWF,COPERNICUS/S2_SR_HARMONIZED/20170814T105031_20170814T105517_T30SWF
20170814T105031_20170814T105517_T30SXG,4.828,20170814,20170814T105031_20170814T105517_T30SXG,2016-2017,2017-08-14,2017-08-14 | 20170814T105031_20170814T105517_T30SXG,30SXG,Sentinel-2A,20170814T105031_20170814T105517_T30SXG,COPERNICUS/S2_SR_HARMONIZED/20170814T105031_20170814T105517_T30SXG
20170814T105031_20170814T105517_T30SWG,0.102963,20170814,20170814T105031_20170814T105517_T30SWG,2016-2017,2017-08-14,2017-08-14 | 20170814T105031_20170814T105517_T30SWG,30SWG,Sentinel-2A,20170814T105031_20170814T105517_T30SWG,COPERNICUS/S2_SR_HARMONIZED/20170814T105031_20170814T105517_T30SWG
